company,news_date,news_text,,
LOTOS,2016-03-09 08:57:51,"Modelowa marża rafineryjna Grupy Lotos wyniosła 4,32 USD/baryłkę w lutym 2016 r. wobec 5,57 USD/baryłkę w styczniu i 8,99 USD/baryłkę w lutym 2015 r., podała spółka.
Notowania...",1,
LOTOS,2016-03-08 17:20:44,Dyrektor Izby Skarbowej w Gdańsku utrzymał w mocy decyzję Urzęfu Kontroli Skarbowej w Bydgoszczy określającą wysokość zobowiązania w podatku od towarów i usług za 2011 r. oraz...,1,
LOTOS,2016-03-03 16:32:29,"Cena ropy powinna wzrosnąć do około 45-50 USD/bbl na koniec roku, uważa prezes Grupy Lotos Paweł Olechnowicz.
""Cena ropy na koniec roku - moim zdaniem - dojdzie do poziomu 45-50 USD za...",2,
LOTOS,2016-03-03 09:10:55,"Skonsolidowany oczyszczony wynik operacyjny Grupy Lotos liczony metodą LIFO (""ostatnie przyszło - pierwsze wyszło"") wyniósł w IV kw. 2015 roku 312,2 mln zł, zaś wynik EBITDA w tym ujęciu...",2,
LOTOS,2016-03-03 09:09:00,"Grupa Lotos odnotowała 391,3 mln zł skonsolidowanej straty netto przypisanej akcjonariuszom jednostki dominującej w IV kw. 2015 r. wobec 1 276,4 mln zł straty rok wcześniej, podała spółka w...",3,
LOTOS,2016-03-02 18:12:01,"Grupa Lotos mogła w IV kw. 2015 roku odnotować skonsolidowany wynik netto od 437 mln zł straty do 40,8 mln zł zysku przy konsensusie na poziomie 259,7 mln zł straty wobec 1 276,4 mln zł...",2,
MBANK,2022-06-08 08:54:39,"Wczoraj na krajowym rynku traciły wszystkie główne indeksy, w tym najmocniej WIG20 (- 1,1%). Na rynku wciąż panują niskie obroty, zaledwie 668 mln zł dla indeksu WIG20. Wśród blue chipów nie przeceniły się jedynie spółki surowcowe JSW (+3,7%) i KGHM (+1,4%) i koncerny paliwowe Lotos (+0,9%) i PKN Orlen (+0,7%), symbolicznie zyskało także Pepco (+0,2%). Na dnie indeksu znalazły się banki mBank (-3,4%) i Santander (-3%)...",1,
MBANK,2022-06-07 18:06:19,"Zarządy i rady nadzorcze Alior Banku, BNP Paribas Bank Polska, ING BŚ, mBanku, Banku Millennium, Banku Pekao, PKO BP i Santander BP zgodziły się na złożenie wniosku do KNF o zatwierdzenie i uznanie systemu ochrony - poinformował Santander BP w komunikacie.",2,
MBANK,2022-06-07 17:25:03,"mBank szacuje, że wpłaci 390,8 mln zł do funduszu pomocowego jednostki zarządzającej systemem ochrony, co obciąży wyniki banku w 2022 r. - podał bank w komunikacie.",2,
MBANK,2022-06-07 17:00:49,"Zarządy i rady nadzorcze Alior Banku, BNP Paribas Bank Polska, ING BŚ, mBanku, Banku Millennium, Banku Pekao, PKO BP i Santander BP zgodziły się na złożenie wniosku do KNF o zatwierdzenie i uznanie systemu ochrony - poinformował Santander BP w komunikacie. Bank szacuje, że wpłaci do funduszu pomocowego jednostki zarządzającej systemem ochrony 407,3 mln zł, co obciąży wyniki w 2022 roku.",2,
MBANK,2022-06-07 16:43:47,"Zarządy i rady nadzorcze Alior Banku, BNP Paribas Bank Polska, ING BŚ, mBanku, Banku Millennium, Banku Pekao, PKO BP i Santander BP zgodziły się na złożenie wniosku do KNF o zatwierdzenie i uznanie systemu ochrony - poinformował Santander BP w komunikacie.",2,
MBANK,2022-06-07 13:51:36,"Sygnity: akumuluj | cena docelowa: 10,70 PLN | cena bieżąca: 11,45 PLN",2,
MBANK,2022-06-07 08:53:09,"Analitycy BM mBanku, w raporcie z 7 czerwca, obniżyli cenę docelową dla Compremum do 4,01 zł z 4,87 zł wcześniej, podtrzymując rekomendację ""kupuj"".",1,
MBANK,2022-06-07 08:40:32,Compremum: kupuj (podtrzymana),3,
MBANK,2022-06-03 16:58:44,"Analitycy BM mBanku, w raporcie z 30 maja, obniżyli cenę docelową STS Holding do 22,50 zł z 30,30 zł, podtrzymując jednocześnie rekomendację na poziomie ""kupuj"".",1,
MBANK,2022-06-03 16:25:07,STS Holding: kupuj (podtrzymana),3,
MBANK,2022-06-02 17:35:38,Komunikat Giełdy Papierów Wartościowych w Warszawie S.A. z dnia 2 czerwca 2022 r. (CATALYST),2,
MBANK,2022-06-01 15:19:12,"Posiadacze rachunków inwestycyjnych w ramach usługi eMakler oraz prowadzonych w BM mBanku otrzymali aktualizację Taryfy Opłat i Prowizji, w której znajduje się opłata za depozyt papierów wartościowych instrumentów zagranicznych naliczana już od progu o wartości 10 tys. zł.",1,
MBANK,2022-06-01 12:00:12,"Zmiany dotyczące stawki referencyjnej stopy procentowej w Polsce powinny być rozłożone w czasie, ponieważ gwałtowne wprowadzenie nowych rozwiązań w tym obszarze może przynieść poważne zagrożenia – powiedział w trakcie posiedzenia sejmowej podkomisji prezes zarządu mBanku Cezary Stypułkowski.",2,
MBANK,2022-05-31 14:48:30,"Na początku lata zawiało chłodem. Nie chodzi jednak o pogodę za oknem, a rekomendacje analityków. Na pierwszy rzut oka wszystko wygląda w porządku. Duży potencjał wzrostu, zalecenie...",1,
MBANK,2022-05-31 08:22:29,"Compremum: Notice and draft decisions for the annual session of GMS of Eurohold Bulgaria AD, 30.06.2022 . Rekomendacja: kupuj | cena docelowa: 4,87 PLN | cena bieżąca: 2,50 PLN",3,
MBANK,2022-05-30 09:52:21,"Bank Millennium, Santander Bank Polska, mBank oraz Mastercard złożyły do UOKiK wniosek w sprawie rozszerzenia działalności Polskiego Standardu Płatności, operatora systemu płatności mobilnych Blik, o oferowanie usług krótkoterminowego finansowania płatności za zakupy - podał UOKiK w komunikacie.",2,
MBANK,2022-05-26 17:13:36,Dino: kupuj (podwyższona),3,
MBANK,2022-05-26 16:32:24,"Compremum: Rekomendacja: kupuj | cena docelowa: 4,87 PLN | cena bieżąca: 2,46 PLN",3,
MBANK,2022-05-26 16:28:38,Dinor: kupuj (podwyższona),3,
MBANK,2022-05-26 14:06:40,"Polska gospodarka będzie stopniowo spowalniała, na przełomie roku możliwa jest też delikatna recesja – prognozuje główny ekonomista mBanku Marcin Mazurek. Wzrost gospodarczy w bieżącym roku będzie wciąż solidny, jednak 2023 r. przyniesie mocne hamowanie - dynamika PKB spowolni do 0,7 proc. Średnioroczna inflacja w 2022 r. może wynieść ponad 13 proc., kluczowa jest jednak ścieżka inflacji bazowej.",1,
MBANK,2022-05-26 13:45:06,"Polska gospodarka będzie stopniowo spowalniała, na przełomie roku możliwa jest też delikatna recesja – prognozuje główny ekonomista mBanku Marcin Mazurek. Wzrost gospodarczy w bieżącym roku będzie wciąż solidny, jednak 2023 r. przyniesie mocne hamowanie - dynamika PKB spowolni do 0,7 proc. Średnioroczna inflacja w 2022 r. może wynieść ponad 13 proc., kluczowa jest jednak ścieżka inflacji bazowej.",1,
MBANK,2022-05-20 10:37:56,"Produkcja przemysłowa w Polsce wzrosła w kwietniu 2022 r. o 13 proc. rok do roku. To gorsze dane niż spodziewał się rynek. Co ciekawe, w stosunku do marca tego roku produkcja spadła o 11,3 proc. Odczyt GUS oznacza, że tak jak spodziewali się tego krajowi ekonomiści, polska gospodarka zaczęła hamować. ""Zwalniamy, zwalniamy"" - piszą analitycy mBanku. I nie jest to zła wiadomość.",1,
MBANK,2022-05-20 08:54:05,"Analitycy BM mBanku, w raporcie z 20 maja, obniżyli rekomendację dla spółki Cognor do ""akumuluj"" z ""kupuj"", a cenę docelową do 5,97 zł z 6,75 zł.",1,
MBANK,2022-05-20 08:53:59,Cognor: akumuluj (obniżona),1,
MBANK,2022-05-19 08:25:00,"Polski Holding Hotelowy ogłasza przymusowy wykup 404.866 akcji spółki Interferie, stanowiących 2,78 proc. ogólnej liczby głosów na walnym zgromadzeniu - poinformowało pośredniczące w wykupie BM mBanku. Cena wykupu wynosi 8,71 zł za jedną akcję.",2,
MBANK,2022-05-18 12:23:00,"Złoty jest słaby. W związku z tym przez lata kursy najważniejszych walut wyraźnie poszły w górę. Efektem są m.in. problemy frankowiczów. Zdaniem prezesa mBanku rząd i NBP ponosi największą odpowiedzialność za kondycję złotego, który wypada znacznie gorzej niż np. czeska korona. Cezary Stypułkowski skrytykował władze m.in. za ""przejadanie"" coraz większej części dochodu narodowego.",1,
MBANK,2022-05-18 11:52:29,"Przy wysokiej partycypacji kredytobiorców w planowanych wakacjach kredytowych będą one miały ogromny wpływ na wyniki, kapitał i wysokość odpisów sektora bankowego - ocenił wiceprezes mBanku Marek Lusztyn.",1,
MBANK,2022-05-18 11:25:39,"Przy wysokiej partycypacji kredytobiorców w planowanych wakacjach kredytowych będą one miały ogromny wpływ na wyniki, kapitał i wysokość odpisów sektora bankowego - ocenił wiceprezes mBanku Marek Lusztyn.",1,
MBANK,2022-05-13 16:37:17,"TSS Europe w wezwaniu obejmie 16.542.399 akcji Sygnity, w tym 15.812.315 akcji po cenie 12 zł za jedną sztukę oraz 730.084 akcji po cenie 9,50 zł/sztukę - podało pośredniczące w wezwaniu BM mBanku.",2,
MBANK,2022-05-11 16:31:22,"Manufaktura Piwa Wódki i Wina S.A., zarządzana przez Janusza Palikota przedłuża zapisy na akcje w związku z prowadzoną ofertą publiczną Akcji serii K. Zapisy będą przyjmowane do piątku 13 maja br. przez Dom Maklerski BOŚ będący koordynatorem oferty oraz Biuro Maklerskie mBanku wchodzące w skład konsorcjum dystrybucyjnego.",2,
MBANK,2022-05-11 13:01:15,"Manufaktura Piwa Wódki i Wina S.A., zarządzana przez Janusza Palikota przedłuża zapisy na akcje w związku z prowadzoną ofertą publiczną Akcji serii K. Zapisy będą przyjmowane do piątku 13 maja br. przez Dom Maklerski BOŚ będący koordynatorem oferty oraz Biuro Maklerskie mBanku wchodzące w skład konsorcjum dystrybucyjnego.",2,
MBANK,2022-05-11 11:53:44,mBank nie jest zadowolony z poziomu odzewu ze strony klientów w ramach pilotażu ugód w sprawie kredytów CHF - poinformował prezes banku Cezary Stypułkowski.,1,
MBANK,2022-05-11 11:17:59,"mBank nie obserwuje sygnałów istotnego pogarszania się jakości portfela, podtrzymuje cel poziomu kosztów ryzyka na poziomie około 80 pb - poinformował wiceprezes banku Marek Lusztyn.",3,
MBANK,2022-05-11 08:09:01,Pierwsza faza pilotażu ugód mBanku w sprawie kredytów CHF zakończyła się w I kwartale 2022 roku z wynikiem około 8 proc. zawartych ugód - poinformował w środę bank. Bank w I kwartale kontynuował pilotaż programu ugód i zaoferował je kolejnej grupie klientów.,2,
MBANK,2022-05-11 08:01:17,Pierwsza faza pilotażu ugód mBanku w sprawie kredytów CHF zakończyła się w I kwartale 2022 roku z wynikiem około 8 proc. zawartych ugód - poinformował w środę bank. Bank w I kwartale kontynuował pilotaż programu ugód i zaoferował je kolejnej grupie klientów.,2,
MBANK,2022-05-11 07:52:03,"mBank ocenia, że ogólna jakość jego aktywów nie powinna ulec istotnemu pogorszeniu, ale zmieniające się otoczenie makroekonomiczne i sytuacja geopolityczna mogą wpłynąć na sytuację finansową kredytobiorców. Bank spodziewa się stopniowego wzrostu kosztów depozytów w sektorze - podał bank w prezentacji.",2,
MBANK,2022-05-11 07:49:05,"Zysk netto grupy mBanku w pierwszym kwartale 2022 roku wzrósł do 512,3 mln zł z 317,1 mln zł rok wcześniej - poinformował bank w raporcie. Zysk banku okazał się 33 proc. powyżej oczekiwań rynku, który spodziewał się, że wyniesie on 385,5 mln zł.",3,
MBANK,2022-05-11 07:23:45,"Zysk netto grupy mBanku w pierwszym kwartale 2022 roku wzrósł do 512,3 mln zł z 317,1 mln zł rok wcześniej - poinformował bank w raporcie. Zysk banku okazał się 33 proc. powyżej oczekiwań rynku, który spodziewał się, że wyniesie on 385,5.mln zł.",3,
MBANK,2022-05-11 07:08:55,"Zysk netto grupy mBanku w pierwszym kwartale 2022 roku wzrósł  do 512,3 mln zł z  317,1 mln zł rok wcześniej - poinformował bank w raporcie.  Zysk banku okazał się 33 proc. powyżej oczekiwań rynku, który spodziewał się, że wyniesie on 385,5.mln zł.",3,
MBANK,2022-05-11 07:02:44,Poniżej przedstawiamy wyniki grupy mBanku w pierwszym kwartale 2022 roku i ich odniesienie do konsensusu PAP i poprzednich wyników.,2,
MBANK,2022-05-06 14:38:23,"NN IP TFI, podobnie jak koledzy z PZU, ma silną pozycję w produktach z systematycznymi wpłatami, głównie emerytalnych. Stąd również w tym przypadku bieżąca sytuacja na rynku funduszy,...",2,
MBANK,2022-05-06 13:20:13,"Zaktualizowany docelowy wymóg MREL dla mBanku na poziomie skonsolidowanym, z wyłączeniem z konsolidacji mBanku Hipotecznego, wynosi 19,22 proc. łącznej kwoty ekspozycji na ryzyko (TREA) - podał bank w komunikacie.",2,
MBANK,2022-05-06 09:01:21,"TSS Europe obniżył cenę w wezwaniu do zapisywania się nasprzedaż wszystkich akcji Sygnity do 9,50 PLN z 12,00 PLN. Wzywający jest zobowiązany zapłacić wszystkim osobom, które zapisały się na sprzedaż akcji, zanim ogłoszono zmianę ceny, cenę wyższą, po której zapisały się na sprzedaż akcji.",1,
MBANK,2022-05-06 08:50:38,"Analitycy BM mBanku, w raporcie z 6 maja, podnieśli rekomendację dla Sygnity do ""akumuluj"" z ""redukuj"", podtrzymując cenę docelową na poziomie 10,7 zł.",3,
MBANK,2022-05-05 17:00:06,Prognozy wyników kwartalnych: 1Q 2022 - Rynek akcji,2,
MBANK,2022-05-05 15:26:00,"Rafał Janczyk, który szefuje inwestycjom w Aviva Investors TFI, nie ma tego problemu co większość kolegów z innych instytucji. W przypadku tego towarzystwa przewaga umorzeń nad nowymi...",2,
MBANK,2022-05-05 12:32:54,"Zapowiadane przez rząd wakacje kredytowe to spora komplikacja dla polityki pieniężnej, stopy procentowe w Polsce musiałby bardzo mocno wzrosnąć, aby zniwelować ich efekt - oceniają ekonomiści mBanku.",1,
MBANK,2022-05-05 12:20:38,"Zapowiadane przez rząd wakacje kredytowe to spora komplikacja dla polityki pieniężnej, stopy procentowe w Polsce musiałby bardzo mocno wzrosnąć, aby zniwelować ich efekt - oceniają ekonomiści mBanku.",1,
MBANK,2022-05-04 09:58:07,"TSS Europe obniżył cenę w wezwaniu na sprzedaż akcji Sygnity do 9,50 zł za akcję z 12 zł proponowanych wcześniej - podało pośredniczące w wezwaniu BM mBanku.",2,
MBANK,2022-05-04 08:25:17,"TSS Europe obniżył cenę w wezwaniu na sprzedaż akcji Sygnity do 9,50 zł za akcję z 12 zł proponowanych wcześniej - podało pośredniczące w wezwaniu BM mBanku.",2,
MBANK,2022-05-02 11:06:08,Compremum: Wyniki 4Q’21,2,
MBANK,2022-04-29 10:29:24,Cognor: Wyniki Q1’22,2,
MBANK,2022-04-26 13:27:32,"Najbardziej realny wpływ programu wsparcia dla kredytobiorców na wyniki sektora bankowego będzie mieć w tym roku zwiększenie Funduszu Wsparcia Kredytobiorców do 2 mld zł, co pomniejszy zysk sektora o około 7 proc. - oceniają analitycy BM mBanku.",1,
MBANK,2022-04-26 11:17:51,"Manufaktura Piwa Wódki i Wina S.A., zarządzana przez Janusza Palikota przy silnym zaangażowaniu marketingowym Kuby Wojewódzkiego, startuje z zapisami na akcje w związku z prowadzoną ofertą publiczną Akcji serii K. Zapisy będą przyjmowane od 26 kwietnia do 10 maja br. Koordynatorem oferty jest Dom Maklerski BOŚ. Do konsorcjum dystrybucyjnego dołączyło również Biuro Maklerskie mBanku.",2,
MBANK,2022-04-29 10:20:36,"Wraz z publikacją raportów za 2021 r. przez CCC oraz LPP, znamy już komplet ubiegłorocznych wyników dla wszystkich spółek wchodzących w skład WIG20. To dobra okazja do podsumowania. Tym...",2,
MBANK,2022-04-22 16:23:41,Zero nowości w portfelu i przytłaczająca przewaga spółek sprzedawanych – to chyba najprostsza konkluzja z przeglądu decyzji zarządzających z BNP Paribas TFI. Silne redukcje częściowo...,1,
MBANK,2022-04-22 10:50:16,"Znakomite marcowe wyniki polskiego sektora budowlanego zaskoczyły 
ekonomistów. ""W marcu wciąż mieliśmy boom budowlany"" – komentują 
analitycy mBanku. ""Jest mnóstwo powodów do spadania, ale z jak wysokiego
 konia"" – dodają.",3,
MBANK,2022-04-19 14:41:15,Wysokość rocznej składki mBanku na Bankowy Fundusz Gwarancyjny do zapłaty w 2022 roku wynosi blisko 183 mln zł - podał bank w komunikacie.,2,
MBANK,2022-04-18 13:40:15,"W pierwszym kwartale klienci funduszy Quercus TFI wycofali z nich niemal 400 mln zł. Wprawdzie połowa odpływu dotyczyła funduszy o strategiach obligacyjnych, jednak ponad 130 mln zł wycofano z...",1,
MBANK,2022-04-12 16:25:47,"Koszty ryzyka prawnego mBanku w związku z kredytami walutowymi w CHF wyniosły w I kwartale 2022 roku 192,7 mln zł - poinformował bank w komunikacie. Jak dodano, skonsolidowany wynik netto banku w I kwartale był dodatni.",2,
MBANK,2022-04-07 18:39:49,Komunikat Giełdy Papierów Wartościowych w Warszawie S.A. z dnia 7 kwietnia 2022 r. (CATALYST),2,
MBANK,2022-04-07 09:00:29,"Analitycy BM mBanku, w raporcie z 7 kwietnia, podwyższyli rekomendację dla spółki Cognor do ""kupuj z ""trzymaj"" i cenę docelową do 6,75 zł z 4,10 zł.",3,
MBANK,2022-04-07 08:52:46,"Analitycy BM mBanku w raporcie z 7 kwietnia obniżyli rekomendację dla Sygnity do ""redukuj"" z ""kupuj"", podtrzymując cenę docelową na poziomie 10,7 zł.",1,
MBANK,2022-04-07 08:49:07,"Analitycy BM mBanku, w raporcie z 7 kwietnia, obniżyli cenę docelową dla Compremum do 4,87 zł z 5,32 zł wcześniej, podtrzymując rekomendację ""kupuj"".",1,
MBANK,2022-04-07 08:35:47,Sygnity: redukuj (obniżona),1,
MBANK,2022-04-07 08:35:14,Compremum: kupuj (podtrzymana),2,
MBANK,2022-04-07 08:35:11,Cognor: kupuj (podwyższona),3,
MBANK,2022-04-04 12:52:53,"mBank szacuje, że w I kwartale 2022 roku jego klienci detaliczni 80 proc. spraw inicjujowali poprzez kanały cyfrowe, w tym 33 proc. poprzez aplikację mobilną - podał bank w poniedziałkowym komunikacie.",2,
MBANK,2022-04-01 14:44:16,"Jeszcze w ubiegłym tygodniu zarząd MBR (MOBRUK) zaproponował wypłatę 31,5 zł na akcję z ubiegłorocznego zysku. Taka wysokość dywidendy oznaczałaby utrzymanie serii rosnącej wartości...",2,
MBANK,2022-04-01 08:55:44,"Czwartkowe zachowanie indeksu MSCI Poland wskazuje na zniżkę indeksu WIG20 na początku sesji GPW w piątek - uważa Piotr Neidek z BM mBanku. Zdaniem eksperta, analiza techniczna indeksu WIG również wskazuje na zagrożenie spadkami.",1,
MBANK,2022-03-31 18:45:09,"mBank z powodu niepewności związanej z wojną w Ukrainie nie zakłada wypłaty dywidendy za 2022 rok, ale podtrzymuje jednocześnie długoterminową strategię przewidującą wypłatę dywidendy w kolejnych latach na poziomie 50 proc. zysku netto - poinformował mBank w komunikacie.",1,
MBANK,2022-03-31 15:15:08,"Zapraszamy do oglądania transmisji seminarium mBank-CASE p.t. ""Miejsce crowdfundingu w finansowaniu projektów inwestycyjnych w Polsce"".",2,
MBANK,2022-03-29 10:40:49,"Cognor: Wyniki 4Q’21. Rekomendacja: trzymaj | cena docelowa: 4,10PLN | cena bieżąca: 6,41 PLN",2,
MBANK,2022-03-25 17:59:57,"Bez presji – to najlepsze określenie, które przychodzi nam do głowy, gdy przeglądamy lutowe decyzje zarządzających z PKO TFI. Oczywiście zważywszy na okoliczności czyli zachowanie...",2,
MBANK,2022-03-25 13:46:48,"Podczas zbliżającego się weekendu sześć banków zapowiedziało przerwy techniczne: Bank Pekao, mBank, BNP Paribas, Alior Bank, Getin Bank i Citi Handlowy - podaje w piątek Bankier.pl. Oprócz utrudnionego dostępu do kont wystąpią także problemy z płatnościami Blikiem.",1,
MBANK,2022-03-24 19:56:25,MBK (MBANK) i PGGM zawarły transakcję transferu ryzyka na portfelu banku obejmującym kredyty korporacyjne oraz dla małych i średnich przedsiębiorstw o łącznej wartości 9 mld zł. Jest to...,2,
MBANK,2022-03-24 17:56:13,"mBank rozliczył transakcję sekurytyzacji syntetycznej realizowanej na portfelu kredytów korporacyjnych o łącznej wartości wynoszącej 8,9 mld zł - podał bank w komunikacie. Bank przeprowadził też emisję obligacji o łącznej wartości nominalnej 642,5 mln zł.",2,
